#time	id	type	len[m]	w[m]	x[m]	y[m]	vx[m/s]	vy[m/s]	ax[ms2]	ay[ms2]
1014.90	734314	bike	2.00	0.70	375.37	-1.65	23.66	-0.45	0.59	-0.73
1014.90	726931	bike	2.00	0.70	371.43	-0.38	23.48	-0.87	-1.19	-1.06
1014.90	999023	bike	2.00	0.70	363.02	-3.37	24.31	-0.16	0.24	-0.05
1014.90	829402	car	5.00	2.00	323.04	-0.96	23.14	-0.34	-0.22	-0.47
1014.90	324550	truck	10.00	2.50	322.55	3.20	12.07	-0.09	0.37	-0.13
1014.90	582620	bike	2.00	0.70	322.50	-4.07	24.29	-0.10	0.06	-0.07
1014.90	441983	bike	2.00	0.70	299.02	0.64	23.40	-0.13	0.77	-0.33
1014.90	549438	car	5.00	2.00	289.01	-3.38	22.54	-0.12	-0.03	-0.14
1014.90	119038	bike	2.00	0.70	277.71	-1.14	23.82	-0.18	0.06	-0.05
1014.90	351982	truck	10.00	2.50	266.92	3.14	11.45	0.18	0.21	-0.12
1014.90	939566	car	5.00	2.00	253.74	-1.04	21.64	-0.37	0.45	-0.21
1014.90	353382	bike	2.00	0.70	248.03	0.87	23.85	-0.06	0.19	-0.22
1014.90	655615	bike	2.00	0.70	233.75	-2.96	23.90	-0.06	0.14	-0.36
1014.90	569833	car	5.00	2.00	219.71	-0.40	20.55	0.03	0.50	-0.18
1014.90	908929	bike	2.00	0.70	218.21	-3.53	22.65	-0.45	-0.07	-0.17
1014.90	567683	truck	10.00	2.50	201.83	3.11	11.47	0.28	-0.20	0.56
1014.90	623198	car	5.00	2.00	196.02	-3.37	20.66	-0.24	0.12	-0.07
1014.90	698924	bike	2.00	0.70	194.74	0.65	21.50	-0.08	-1.09	0.41
1014.90	230481	bike	2.00	0.70	172.14	0.81	22.29	-0.14	-0.69	0.33
1014.90	328903	car	5.00	2.00	166.22	-1.26	20.23	-0.17	0.71	-0.11
1014.90	536763	bike	2.00	0.70	148.46	-3.29	22.94	-0.13	0.33	-0.05
1014.90	226127	car	5.00	2.00	146.17	2.05	17.97	-0.64	-1.00	-0.21
1014.90	899585	car	5.00	2.00	127.70	-0.82	20.39	-0.60	-0.29	-0.07
1014.90	453672	bike	2.00	0.70	118.21	1.34	20.31	-1.14	-0.50	0.78
1014.90	125339	car	5.00	2.00	72.17	-0.83	20.19	0.16	0.38	0.08
1014.90	516279	car	5.00	2.00	59.78	-3.52	21.54	-0.04	0.78	-0.12
1014.90	579456	truck	10.00	2.50	56.21	3.14	11.98	0.39	-0.44	-0.32
1014.90	854613	bike	2.00	0.70	52.97	-0.43	18.23	0.20	2.50	0.32
1014.90	225090	bike	2.00	0.70	51.14	-2.21	20.22	-0.23	-1.77	0.20
1014.90	968053	car	5.00	2.00	36.99	1.06	16.62	-1.20	-4.31	-1.96
1014.90	868401	bike	2.00	0.70	31.34	-3.56	23.45	-0.29	-0.71	1.21
1014.90	353790	bike	2.00	0.70	17.32	-0.65	24.42	-1.20	-1.01	-1.47
1014.90	802672	car	5.00	2.00	2.48	3.31	24.54	-0.52	-4.65	-5.21
1015.00	634627	car	5.00	2.00	589.78	0.54	24.53	-0.13	0.16	-0.25
1015.00	664876	bike	2.00	0.70	583.74	-3.28	24.70	-0.14	0.14	0.58
1015.00	843391	bike	2.00	0.70	559.55	2.04	24.05	-0.05	0.41	-0.01
1015.00	334507	car	5.00	2.00	531.32	-0.84	23.82	-0.01	-0.42	-0.15
1015.00	546937	bike	2.00	0.70	522.83	-3.64	24.71	0.09	0.38	0.02
1015.00	449873	bike	2.00	0.70	501.60	1.35	24.51	0.08	-0.02	-0.10
1015.00	927593	bike	2.00	0.70	485.27	-3.98	24.32	0.15	0.39	-0.10
1015.00	470920	car	5.00	2.00	484.14	-1.03	23.18	0.34	-0.51	-0.03
1015.00	557067	truck	10.00	2.50	469.70	3.23	12.12	0.39	0.29	0.02
1015.00	854857	bike	2.00	0.70	468.05	0.58	23.99	0.37	-0.17	0.11
1015.00	715110	bike	2.00	0.70	448.01	-0.58	23.52	-0.16	-0.29	0.24
1015.00	756491	car	5.00	2.00	442.47	-3.41	22.78	-0.02	-0.05	-0.20
1015.00	384349	bike	2.00	0.70	427.92	-1.54	23.48	-0.34	-0.01	0.58
1015.00	685600	bike	2.00	0.70	410.45	-2.42	22.99	-0.26	-0.48	-0.22
1015.00	891435	car	5.00	2.00	398.94	0.91	19.76	-1.20	-0.91	-0.92
1015.00	734314	bike	2.00	0.70	377.74	-1.70	23.64	-0.51	-0.16	-0.59
1015.00	726931	bike	2.00	0.70	373.77	-0.47	23.32	-0.99	-1.69	-1.29
1015.00	999023	bike	2.00	0.70	365.45	-3.38	24.32	-0.20	0.13	-0.38
1015.00	829402	car	5.00	2.00	325.35	-0.99	23.06	-0.33	-0.79	0.18
1015.00	582620	bike	2.00	0.70	324.93	-4.08	24.32	-0.10	0.29	-0.00
1015.00	324550	truck	10.00	2.50	323.76	3.19	12.03	-0.12	-0.45	-0.23
1015.00	441983	bike	2.00	0.70	301.36	0.63	23.46	-0.18	0.64	-0.49
1015.00	549438	car	5.00	2.00	291.27	-3.39	22.56	-0.11	0.18	0.02
1015.00	119038	bike	2.00	0.70	280.09	-1.16	23.81	-0.19	-0.06	-0.12
1015.00	351982	truck	10.00	2.50	268.07	3.16	11.45	0.16	-0.03	-0.24
1015.00	939566	car	5.00	2.00	255.91	-1.08	21.67	-0.39	0.28	-0.17
1015.00	353382	bike	2.00	0.70	250.42	0.87	23.91	-0.11	0.69	-0.54
1015.00	655615	bike	2.00	0.70	236.14	-2.97	23.93	-0.11	0.30	-0.51
1015.00	569833	car	5.00	2.00	221.77	-0.40	20.62	-0.01	0.74	-0.32
1015.00	908929	bike	2.00	0.70	220.48	-3.57	22.70	-0.45	0.56	-0.01
1015.00	567683	truck	10.00	2.50	202.98	3.14	11.50	0.33	0.30	0.46
1015.00	623198	car	5.00	2.00	198.09	-3.40	20.74	-0.21	0.79	0.27
1015.00	698924	bike	2.00	0.70	196.89	0.65	21.45	-0.04	-0.59	0.40
1015.00	230481	bike	2.00	0.70	174.37	0.80	22.25	-0.07	-0.32	0.70
1015.00	328903	car	5.00	2.00	168.25	-1.27	20.33	-0.16	0.96	0.08
1015.00	536763	bike	2.00	0.70	150.76	-3.30	22.96	-0.10	0.17	0.27
1015.00	226127	car	5.00	2.00	147.96	1.99	17.92	-0.68	-0.47	-0.39
1015.00	899585	car	5.00	2.00	129.74	-0.88	20.40	-0.58	0.12	0.19
1015.00	453672	bike	2.00	0.70	120.24	1.22	20.22	-1.08	-0.89	0.60
1015.00	125339	car	5.00	2.00	74.19	-0.81	20.29	0.12	1.08	-0.41
1015.00	516279	car	5.00	2.00	61.94	-3.52	21.61	-0.06	0.72	-0.14
1015.00	579456	truck	10.00	2.50	57.40	3.17	11.94	0.36	-0.44	-0.36
1015.00	854613	bike	2.00	0.70	54.80	-0.41	18.41	0.24	1.87	0.42
1015.00	225090	bike	2.00	0.70	53.16	-2.23	20.05	-0.08	-1.66	1.53
1015.00	968053	car	5.00	2.00	38.63	0.93	16.26	-1.20	-3.56	-2.08
1015.00	868401	bike	2.00	0.70	33.68	-3.59	23.30	-0.18	-1.48	1.12
1015.00	353790	bike	2.00	0.70	19.76	-0.77	24.40	-1.20	-0.25	-1.75
1015.00	802672	car	5.00	2.00	4.91	3.24	24.12	-0.85	-4.13	-3.25
1015.10	634627	car	5.00	2.00	592.24	0.52	24.56	-0.15	0.23	-0.23
1015.10	664876	bike	2.00	0.70	586.21	-3.29	24.75	-0.08	0.52	0.54
1015.10	843391	bike	2.00	0.70	561.96	2.04	24.11	-0.04	0.53	0.07
1015.10	334507	car	5.00	2.00	533.70	-0.84	23.82	-0.03	0.03	-0.19
1015.10	546937	bike	2.00	0.70	525.30	-3.63	24.74	0.10	0.23	0.07
1015.10	449873	bike	2.00	0.70	504.05	1.36	24.48	0.04	-0.25	-0.34
1015.10	927593	bike	2.00	0.70	487.71	-3.96	24.34	0.14	0.16	-0.13
1015.10	470920	car	5.00	2.00	486.46	-1.00	23.20	0.32	0.26	-0.18
1015.10	557067	truck	10.00	2.50	470.91	3.27	12.08	0.35	-0.32	-0.36
1015.10	854857	bike	2.00	0.70	470.46	0.61	24.04	0.33	0.43	-0.34
1015.10	715110	bike	2.00	0.70	450.36	-0.59	23.47	-0.13	-0.49	0.37
1015.10	756491	car	5.00	2.00	444.75	-3.41	22.79	-0.02	0.14	-0.04
1015.10	384349	bike	2.00	0.70	430.27	-1.57	23.51	-0.31	0.29	0.33
1015.10	685600	bike	2.00	0.70	412.76	-2.45	23.03	-0.26	0.35	-0.06
1015.10	891435	car	5.00	2.00	400.92	0.79	19.79	-1.11	0.30	0.94
1015.10	734314	bike	2.00	0.70	380.10	-1.75	23.67	-0.58	0.27	-0.69
1015.10	726931	bike	2.00	0.70	376.09	-0.57	23.21	-1.00	-1.10	-0.04
1015.10	999023	bike	2.00	0.70	367.89	-3.40	24.34	-0.21	0.21	-0.14
1015.10	829402	car	5.00	2.00	327.65	-1.02	22.99	-0.29	-0.65	0.31
1015.10	582620	bike	2.00	0.70	327.36	-4.09	24.35	-0.09	0.29	0.06
1015.10	324550	truck	10.00	2.50	324.96	3.17	12.05	-0.14	0.17	-0.17
1015.10	441983	bike	2.00	0.70	303.71	0.61	23.46	-0.20	-0.04	-0.19
1015.10	549438	car	5.00	2.00	293.53	-3.40	22.60	-0.12	0.40	-0.04
1015.10	119038	bike	2.00	0.70	282.48	-1.18	23.85	-0.21	0.39	-0.16
1015.10	351982	truck	10.00	2.50	269.21	3.17	11.42	0.11	-0.26	-0.46
1015.10	939566	car	5.00	2.00	258.07	-1.12	21.68	-0.39	0.11	0.04
1015.10	353382	bike	2.00	0.70	252.81	0.85	23.98	-0.13	0.66	-0.21
1015.10	655615	bike	2.00	0.70	238.53	-2.98	23.91	-0.17	-0.12	-0.65
1015.10	569833	car	5.00	2.00	223.84	-0.40	20.70	-0.03	0.81	-0.22
1015.10	908929	bike	2.00	0.70	222.75	-3.62	22.76	-0.47	0.59	-0.24
1015.10	567683	truck	10.00	2.50	204.13	3.17	11.47	0.34	-0.27	0.10
1015.10	623198	car	5.00	2.00	200.16	-3.42	20.75	-0.19	0.06	0.17
1015.10	698924	bike	2.00	0.70	199.03	0.64	21.44	-0.01	-0.01	0.33
1015.10	230481	bike	2.00	0.70	176.59	0.80	22.16	-0.04	-1.00	0.32
1015.10	328903	car	5.00	2.00	170.28	-1.29	20.37	-0.17	0.40	-0.12
1015.10	536763	bike	2.00	0.70	153.05	-3.31	22.98	-0.10	0.24	-0.04
1015.10	226127	car	5.00	2.00	149.75	1.92	17.81	-0.74	-1.11	-0.60
1015.10	899585	car	5.00	2.00	131.78	-0.94	20.44	-0.59	0.39	-0.11
1015.10	453672	bike	2.00	0.70	122.26	1.12	20.15	-1.02	-0.68	0.67
1015.10	125339	car	5.00	2.00	76.23	-0.80	20.35	0.08	0.53	-0.40
1015.10	516279	car	5.00	2.00	64.10	-3.53	21.67	-0.05	0.58	0.04
1015.10	579456	truck	10.00	2.50	58.60	3.21	11.96	0.30	0.20	-0.54
1015.10	854613	bike	2.00	0.70	56.65	-0.38	18.63	0.26	2.13	0.17
1015.10	225090	bike	2.00	0.70	55.16	-2.23	19.95	0.04	-1.01	1.12
1015.10	968053	car	5.00	2.00	40.24	0.80	15.97	-1.44	-2.96	-3.05
1015.10	868401	bike	2.00	0.70	36.00	-3.60	23.17	-0.07	-1.30	1.09
1015.10	353790	bike	2.00	0.70	22.19	-0.90	24.32	-1.20	-0.80	-1.25
1015.10	802672	car	5.00	2.00	7.31	3.15	23.80	-0.97	-3.23	-1.22
1015.20	634627	car	5.00	2.00	594.69	0.51	24.61	-0.17	0.48	-0.19
1015.20	664876	bike	2.00	0.70	588.68	-3.30	24.74	-0.05	-0.09	0.35
1015.20	843391	bike	2.00	0.70	564.37	2.03	24.12	-0.06	0.14	-0.22
1015.20	334507	car	5.00	2.00	536.09	-0.85	23.81	-0.05	-0.18	-0.23
1015.20	546937	bike	2.00	0.70	527.78	-3.62	24.71	0.10	-0.23	0.04
1015.20	449873	bike	2.00	0.70	506.49	1.36	24.44	0.02	-0.44	-0.26
1015.20	927593	bike	2.00	0.70	490.14	-3.95	24.34	0.14	0.02	0.05
1015.20	470920	car	5.00	2.00	488.78	-0.97	23.18	0.31	-0.24	-0.14
1015.20	854857	bike	2.00	0.70	472.86	0.65	24.07	0.34	0.32	0.10
1015.20	557067	truck	10.00	2.50	472.12	3.30	12.08	0.29	-0.07	-0.62
1015.20	715110	bike	2.00	0.70	452.71	-0.60	23.47	-0.10	-0.05	0.23
1015.20	756491	car	5.00	2.00	447.03	-3.41	22.79	-0.03	-0.05	-0.11
1015.20	384349	bike	2.00	0.70	432.62	-1.60	23.54	-0.26	0.37	0.44
1015.20	685600	bike	2.00	0.70	415.06	-2.47	23.00	-0.27	-0.26	-0.03
1015.20	891435	car	5.00	2.00	402.90	0.68	19.82	-1.03	0.32	0.76
1015.20	734314	bike	2.00	0.70	382.47	-1.81	23.61	-0.52	-0.62	0.58
1015.20	726931	bike	2.00	0.70	378.40	-0.67	23.01	-0.92	-1.99	0.76
1015.20	999023	bike	2.00	0.70	370.32	-3.43	24.32	-0.30	-0.24	-0.85
1015.20	829402	car	5.00	2.00	329.95	-1.05	22.94	-0.26	-0.52	0.36
1015.20	582620	bike	2.00	0.70	329.80	-4.10	24.39	-0.08	0.39	0.07
1015.20	324550	truck	10.00	2.50	326.17	3.16	12.07	-0.13	0.25	0.02
1015.20	441983	bike	2.00	0.70	306.05	0.59	23.45	-0.22	-0.09	-0.21
1015.20	549438	car	5.00	2.00	295.79	-3.41	22.67	-0.13	0.71	-0.08
1015.20	119038	bike	2.00	0.70	284.86	-1.20	23.85	-0.22	-0.04	-0.10
1015.20	351982	truck	10.00	2.50	270.35	3.18	11.41	0.09	-0.07	-0.22
1015.20	939566	car	5.00	2.00	260.24	-1.16	21.75	-0.40	0.70	-0.12
1015.20	353382	bike	2.00	0.70	255.21	0.84	23.96	-0.12	-0.24	0.07
1015.20	655615	bike	2.00	0.70	240.92	-3.00	23.87	-0.19	-0.39	-0.12
1015.20	569833	car	5.00	2.00	225.91	-0.41	20.71	-0.04	0.05	-0.12
1015.20	908929	bike	2.00	0.70	225.02	-3.67	22.72	-0.49	-0.39	-0.13
1015.20	567683	truck	10.00	2.50	205.28	3.21	11.45	0.34	-0.15	0.02
1015.20	623198	car	5.00	2.00	202.24	-3.43	20.82	-0.16	0.77	0.29
1015.20	698924	bike	2.00	0.70	201.17	0.65	21.45	0.03	0.03	0.35
1015.20	230481	bike	2.00	0.70	178.81	0.79	22.14	-0.01	-0.12	0.23
1015.20	328903	car	5.00	2.00	172.32	-1.31	20.43	-0.15	0.61	0.23
1015.20	536763	bike	2.00	0.70	155.35	-3.32	23.01	-0.10	0.25	0.02
1015.20	226127	car	5.00	2.00	151.53	1.84	17.75	-0.80	-0.61	-0.65
1015.20	899585	car	5.00	2.00	133.82	-1.00	20.42	-0.59	-0.22	-0.07
1015.20	453672	bike	2.00	0.70	124.27	1.02	20.07	-0.95	-0.80	0.64
1015.20	125339	car	5.00	2.00	78.27	-0.80	20.45	0.04	1.00	-0.42
1015.20	516279	car	5.00	2.00	66.28	-3.53	21.80	-0.05	1.31	0.00
1015.20	579456	truck	10.00	2.50	59.79	3.24	11.96	0.26	0.02	-0.49
1015.20	854613	bike	2.00	0.70	58.52	-0.36	18.81	0.29	1.83	0.39
1015.20	225090	bike	2.00	0.70	57.15	-2.22	19.87	0.07	-0.76	0.37
1015.20	968053	car	5.00	2.00	41.84	0.66	15.95	-1.26	-0.18	1.74
1015.20	868401	bike	2.00	0.70	38.31	-3.60	23.07	-0.02	-0.95	0.49
1015.20	353790	bike	2.00	0.70	24.62	-1.03	24.24	-1.20	-0.73	-1.31
1015.20	802672	car	5.00	2.00	9.67	3.06	23.43	-0.87	-3.69	0.99
1015.30	634627	car	5.00	2.00	597.15	0.49	24.60	-0.21	-0.08	-0.34
1015.30	664876	bike	2.00	0.70	591.16	-3.30	24.72	-0.01	-0.21	0.36
1015.30	843391	bike	2.00	0.70	566.79	2.03	24.17	-0.06	0.45	-0.00
1015.30	334507	car	5.00	2.00	538.47	-0.85	23.84	-0.07	0.37	-0.11
1015.30	546937	bike	2.00	0.70	530.25	-3.61	24.68	0.10	-0.30	-0.07
1015.30	449873	bike	2.00	0.70	508.93	1.36	24.40	0.02	-0.36	-0.03
1015.30	927593	bike	2.00	0.70	492.57	-3.93	24.30	0.15	-0.38	0.09
1015.30	470920	car	5.00	2.00	491.10	-0.94	23.18	0.28	0.07	-0.33
1015.30	854857	bike	2.00	0.70	475.27	0.69	24.10	0.43	0.31	0.82
1015.30	557067	truck	10.00	2.50	473.33	3.33	12.13	0.21	0.48	-0.83
